RequestId,Symbol,QUEUESIP,MIC
2447,RDY,0x560e11,XAMS
2448,,0x5611af,XNAS
2449,,0x5611f5,XTSE
2450,BOH,0x56197,BVMF
2451,QLTA,0x561da0,XNYS
2452,,0x562922,XTSE
2453,TPC,0x5639a2,XNYS
2454,STWD,0x563ba6,XNYS
2455,AIV,0x563cab,XNAS
2456,,0x564106,XJSE
2457,JCI,,XNYS
2458,ZBpH,0x564a5f,XNYS
2459,IXC,0x564cc4,XNSE
2460,CGW,,XSHG
2461,DRQ,0x56618e,XFRA
2462,,0x56623d,XAMS
2463,TEG,0x5662bc,XNYS
2464,KEX,0x5664a2,XNYS
2465,DRV,0x566c07,XNAS
2466,POWR,0x567e1a,XNYS
2467,NQI,0x5680c2,XNAS
2468,LAG,0x5685d7,XNYS
2469,,0x568ca8,XNYS
2470,,0x568cab,XTSE
2471,BALT,0x569c3d,XNYS
2472,MYC,0x56a33a,XNAS
2473,,0x56aed1,XNYS
2474,NGLS,0x56b2f1,XNYS
2475,,0x56ba94,XNSE
2476,ENI,0x56bfb8,XNAS
2477,GIL,0x56c614,XNYS
2478,TRUP,0x56cd9d,XSAU
2479,RSPP,0x56d573,XNAS
2480,CLH,0x56d591,XNAS
2481,MVV,0x56fae2,XFRA
2482,,0x570304,XSAU
2483,UST,0x570943,XNAS
2484,DES,0x572af8,XSAU
2485,,0x5730d,XNYS
2486,SWK,,XNYS
2487,ETN,0x573dcd,XTSE
2488,SSWpD,0x573fee,BVMF
2489,PXF,0x5742e3,XNYS
2490,IBN,,XNAS
2491,EVJ,0x575185,XNYS
2492,LL,0x57564e,XTSE
2493,CPL,,XSHE
2494,,0x5762f0,XNAS
2495,EQC,0x576646,XNAS
2496,MTD,0x57689a,XHKG
2497,,0x57697f,XTSE
2498,,0x576d1e,XAMS
2499,,0x577119,XNAS
2500,MY,,XNAS
2501,OPY,0x577c73,XNYS
2502,SID,0x57890a,XSWX
2503,,0x578fda,BVMF
2504,,0x579b59,XNYS
2505,MTU,0x579fb9,XNYS
2506,,0x57a9aa,XNYS
2507,,0x57b17e,XLON
2508,BJK,0x57b55,XNYS
2509,GLOW,0x57cfe4,XNYS
2510,HME,0x57e284,XNYS
2511,GM/WS/A,0x57e875,XSWX
2512,,0x57ec1c,XNYS
2513,EVER,0x57f12d,XNYS
2514,RBS,0x580809,XNAS
2515,,0x580983,XHKG
2516,MCZ,0x580c43,XNYS
2517,PPO,0x58124b,XNYS
2518,URTY,,XNYS
2519,WYpA,,XNYS
2520,TCBpC,0x581f9c,XNYS
2521,,0x5827da,XKOS
2522,,0x5832cf,XNAS
2523,UBC,0x583f87,XNYS
2524,FSCE,0x5856ba,XNYS
2525,,0x585e39,XNYS
2526,XPH,0x585fb6,XNYS
2527,EMFT,0x5867c1,XNYS
2528,,0x586c13,XNYS
2529,,0x587ce3,XASX
2530,SJM,0x5881e5,XNYS
2531,SCIF,,XTSE
2532,CIE,0x588ebf,XSAU
2533,URG,0x58a059,XJSE
2534,IWV,0x58ac68,XBOM
2535,,0x58afd1,XNAS
2536,,0x58b299,XBOM
2537,CSTM,,XSAU
2538,EXG,,XNSE
2539,OCRpB,0x58bfe3,XNYS
2540,,0x58c4f7,XSWX
2541,,0x58ce81,XSWX
2542,,0x58cece,XNYS
2543,,0x58ddcc,XFRA
2544,CGG,,XKOS
2545,PZN,0x58f1d5,XFRA
2546,DGRO,0x58fb6f,XNYS
2547,NORD,0x5900e2,BVMF
2548,RBSpT,0x590208,BVMF
2549,,0x591a22,XSHE
2550,HEEM,,XNYS
2551,,0x592703,XNAS
2552,AGQ,0x59279b,XNYS
2553,MPLX,0x593f35,XNYS
2554,MSB,0x5961b0,XNAS
2555,,0x5966df,XSAU
2556,BDX,0x596aaa,XNYS
2557,IHF,0x596ed0,XNYS
2558,,0x5973f0,XTSE
2559,NBG,,XFRA
2560,GWL,0x597a15,XNYS
2561,,0x597b7,XNYS
2562,,0x5985c4,XNYS
2563,CDE/WS,0x59878,XBOM
2564,,0x59976b,XNAS
2565,,0x599987,XTAI
2566,,0x599d6b,XBOM
2567,CTNN,0x599d84,XSHE
2568,EJ,0x59a600,XNYS
2569,MIXT,0x59ba9e,XNYS
2570,,0x59be9a,XNYS
2571,PSP,0x59d199,XTSE
2572,TRN,0x59e449,XNYS
2573,SVXY,,XNYS
2574,,0x59fac4,XSWX
2575,URA,0x59ff4,XSAU
2576,ALK,,XNYS
2577,CAF,0x5a178c,XNAS
2578,CUDA,0x5a1dad,XNYS
2579,,0x5a35dc,XNYS
2580,,0x5a4211,XNAS
2581,SBpD,0x5a4574,XNYS
2582,CBON,,XNAS
2583,ITT,,XSAU
2584,,0x5a60e9,XSHG
2585,,0x5a6630,XNYS
2586,GVA,0x5a6b61,XNYS
2587,,0x5a6f8f,XNAS
2588,ALLpC,,XSHG
2589,SNX,0x5a78e0,XNYS
2590,GEL,0x5a78f6,XNAS
2591,,0x5a79d1,XNAS
2592,CAT,0x5a87e0,XNAS
2593,PUK,,XTAI
2594,PCGpC,0x5a966d,XLON
2595,,0x5aa06e,XNYS
2596,CHL,0x5aa1e1,XNYS
2597,TWOK,0x5aa217,XNAS
2598,JGH,0x5aa513,XNYS
2599,,0x5ab116,XNAS
2600,MXI,0x5ab667,XTSE
2601,RGS,0x5ab8db,XTSE
2602,PPP,,XSHE
2603,VPV,0x5abf91,XNAS
2604,NTX,0x5ac663,XNYS
2605,MXF,0x5ac89e,XAMS
2606,FXS,0x5adec8,XNYS
2607,RY,0x5ae585,XNAS
2608,C/WS/A,0x5aed42,XTSE
2609,GBL,0x5af712,XSHG
2610,DEI,,XNAS
2611,BYM,0x5b026e,XNAS
2612,,0x5b0e07,XNSE
2613,SMLL,0x5b1290,XNYS
2614,,0x5b188f,XTSE
2615,CSD,0x5b1b73,XNYS
2616,ATV,0x5b28cf,XNYS
2617,SF,0x5b2a80,XNAS
2618,,0x5b2d75,XNYS
2619,BHK,0x5b3611,XTSE
2620,VOO,0x5b374d,XNYS
2621,EIS,0x5b3a44,XNAS
2622,,0x5b53dd,XJSE
2623,,0x5b557b,XNYS
2624,JPEM,0x5b5a1c,XNYS
2625,,0x5b6c70,XLON
2626,WRIpF,,XNYS
2627,MGA,0x5b76dc,XNAS
2628,,0x5b7ad1,XTAI
2629,,0x5b835b,XNAS
2630,XMPT,0x5b9b5c,XKOS
2631,MWG,0x5ba05c,XJSE
2632,,0x5ba7da,XNAS
2633,MIC,0x5bb051,XSHG
2634,,0x5bb923,XSAU
2635,DHR,0x5bbe8a,XNSE
2636,,0x5bbed4,XKOS
2637,HRB,,XBOM
2638,CUK,0x5bca1f,XNAS
2639,AWH,0x5bd4d5,XLON
2640,CELP,0x5bd4df,XAMS
2641,CSL,0x5bd5ee,BVMF
2642,CFRpA,0x5bd8da,XNAS
2643,JPMpD,0x5bda69,XNYS
2644,,0x5be940,XAMS
2645,THD,0x5beaf7,XSHG
2646,FDL,0x5bebaf,XTSE
2647,,0x5bed8d,XSWX
2648,,0x5bf089,XNAS
2649,WX,,XASX
2650,,0x5bface,XNAS
2651,DGS,0x5c00f1,XNYS
2652,,0x5c07c1,XNYS
2653,,0x5c0edd,XNYS
2654,,0x5c11bf,XNYS
2655,BWG,0x5c1846,XNYS
2656,FXE,0x5c1ec3,XNYS
2657,CMA,0x5c23aa,XNAS
2658,AVX,0x5c28c0,BVMF
2659,,0x5c28cf,XLON
2660,CCX,0x5c28da,XNYS
2661,,0x5c404b,XNYS
2662,,0x5c4608,XNYS
2663,,0x5c4aef,XNYS
2664,AVD,0x5c4dd1,XNYS
2665,ETR,0x5c6424,XTSE
2666,MGU,,XNYS
2667,,0x5c718a,XNYS
2668,FXU,0x5c720f,XSHG
2669,,0x5c87c7,XNYS
2670,BGY,0x5c88d7,XNAS
2671,,0x5c8ace,XNYS
2672,NBB,0x5c8bc,XTSE
2673,JDD,0x5c9090,XJSE
2674,CMD,0x5c9eed,XSAU
2675,,0x5c9f2c,XNAS
2676,,0x5ca34e,XTAI
2677,,0x5caa93,XNAS
2678,,0x5cb34,XNAS
2679,AVP,0x5cb804,XNAS
2680,EGN,0x5cb988,XNAS
2681,VNOpL,0x5cda68,XSHG
2682,MPW,0x5ce130,XNYS
2683,,0x5cf4,XNAS
2684,,0x5cfb93,XAMS
2685,,0x5cfff8,XNYS
2686,,0x5d0498,XNAS
2687,ZQK,0x5d0f54,XNAS
2688,GXF,0x5d176e,XHKG
2689,,0x5d1acb,XAMS
2690,NLSN,0x5d1db7,XNYS
2691,,0x5d32ed,XNYS
2692,NCTpB,,XNYS
2693,ENLK,0x5d36f1,XNSE
2694,,0x5d5dd8,XJPX
2695,DLRpE,,BVMF
2696,CNA,0x5d614f,XBOM
2697,TNA,0x5d6a90,XNAS
2698,,0x5d7134,XNYS
2699,,0x5d7390,XHKG
2700,DRII,0x5d73ac,XNAS
2701,,0x5d7652,XNYS
2702,DW,0x5d7849,XNYS
2703,,0x5d7f63,XTSE
2704,BLE,,XNYS
2705,IWX,0x5d90d2,XNYS
2706,SCG,0x5d96b2,XTSE
2707,RTH,0x5d9a2e,XAMS
2708,UTF,0x5d9b5a,XSHE
2709,IPU,0x5da6a8,XNYS
2710,,0x5db29,XTSE
2711,MYN,0x5db844,XTSE
2712,,0x5dbb06,XNYS
2713,TOF,0x5dbce4,XSHE
2714,,0x5dc01c,XASX
2715,,0x5dc026,XNAS
2716,DNR,0x5dcd77,XNAS
2717,QTWN,,XJSE
2718,BCSp,,XNAS
2719,UHT,0x5df4b9,XLON
2720,,0x5df4df,XNAS
2721,DBD,0x5df5ca,XFRA
2722,ARKW,,XNYS
2723,,0x5df9f2,XNYS
2724,SMMU,0x5dfa56,XNSE
2725,,0x5e016e,XNAS
2726,,0x5e017c,XASX
2727,MRK,0x5e0f8,XNYS
2728,ASB,0x5e11e1,XNAS
2729,CORN,0x5e138e,XNAS
2730,,0x5e1404,XAMS
2731,FSS,0x5e19ae,XKOS
2732,GCO,0x5e1b61,XNYS
2733,,0x5e1ed5,XTSE
2734,,0x5e27d0,XNAS
2735,,0x5e34a8,XNYS
2736,SWC,0x5e3891,XTAI
2737,,0x5e3cb7,XAMS
2738,NOK,0x5e4524,XNYS
2739,,0x5e46aa,XNYS
2740,SCHX,,XAMS
2741,,0x5e4c85,XNAS
2742,,0x5e4eb6,XTSE
2743,WLK,0x5e5abf,XNAS
2744,SLH,,XNYS
2745,,0x5e70e4,XNYS
2746,INF,0x5e7bdc,XNAS
2747,HEZU,0x5e7c17,XNYS
2748,GMK,0x5e870b,XNYS
2749,,0x5ea0ef,XNAS
2750,,0x5ea65d,XNYS
2751,STV,0x5eab7e,XNAS
2752,,0x5eb0ad,XNAS
2753,EMES,0x5eb91b,XAMS
2754,FELP,,XNYS
2755,,0x5edfa2,XNYS
2756,KFS,0x5ee55,XNAS
2757,DXD,,XTSE
2758,DEL,0x5efe80,XHKG
2759,,0x5f126a,XNAS
2760,NBY,0x5f1428,XNYS
2761,STN,0x5f1dd7,XNYS
2762,,0x5f2447,XFRA
2763,TDW,0x5f3c06,XNAS
2764,,0x5f4244,XNAS
2765,BYLD,0x5f4526,XBOM
2766,,0x5f4a8e,XJPX
2767,EQL,0x5f5421,XNYS
2768,RNG,0x5f55e3,XNYS
2769,RBSpM,,XNAS
2770,,0x5f6373,BVMF
2771,,0x5f6486,XNYS
2772,EXT,0x5f68b7,XNYS
2773,,0x5f6abd,BVMF
2774,,0x5f6b33,XNAS
2775,,0x5f72c1,XTSE
2776,SNVpC,0x5f72d4,BVMF
2777,LTL,0x5f7979,XNYS
2778,GME,0x5f83f5,XNSE
2779,,0x5f8abf,XNAS
2780,OFG,0x5f8b0c,XNAS
2781,TUP,0x5f95a4,XNYS
2782,MAIN,,XSHE
2783,LEJU,0x5f96c2,XJSE
2784,AF,,XLON
2785,DTQ,0x5f9e80,XNAS
2786,,0x5fac41,XLON
2787,AGOpE,0x5fb2d7,XFRA
2788,,0x5fb5a8,XJPX
2789,EDR,0x5fb6cf,XASX
2790,MLPC,0x5fbc5,XNYS
2791,,0x5fbd5a,XKOS
2792,,0x5fbfd9,XNYS
2793,,0x5fc314,XNYS
2794,,0x5fc85,XLON
2795,GLF,,XTSE
2796,ROG,0x5fd1c6,XNYS
2797,ZF,0x5fe65e,XNYS
2798,,0x5feb4f,XNYS
2799,NBH,0x5fed5,BVMF
2800,,0x5ff1a5,XSHG
2801,AND,0x5ff92,XSWX
2802,,0x60024c,XTSE
2803,,0x6003d2,XNYS
2804,,0x600b9d,XNYS
2805,IJNK,0x601bf0,XNAS
2806,,0x602acf,XTSE
2807,,0x602c8,XSWX
2808,,0x6033bc,XTSE
2809,AIZ,0x60389d,XSAU
2810,,0x603ba6,XNYS
2811,GF,,XNAS
2812,LXFR,0x604fb7,XNAS
2813,WBID,0x605101,XNAS
2814,,0x6058fd,XNYS
2815,DPS,0x605b4f,XLON
2816,MVF,0x605e25,XSHG
2817,CLW,0x605eb5,XTSE
2818,XAR,0x6064f8,XSWX
2819,JTD,0x606ab5,XNAS
2820,PER,0x607685,XNYS
2821,,0x607a4e,XTSE
2822,OIBR,0x6088b6,XBOM
2823,,0x6089f2,XJSE
2824,APA,0x608c3e,XSWX
2825,RALS,0x608cd9,XNYS
2826,CpC,0x609bd2,XTAI
2827,ABRN,0x60a9d8,XTSE
2828,,0x60a9ec,XASX
2829,,0x60b060,XKOS
2830,PSI,0x60b80a,XKOS
2831,HAO,0x60b951,XLON
2832,,0x60c25e,XNAS
2833,FIG,0x60cb05,XLON
2834,SVBL,0x60ce0d,XNAS
2835,PWB,0x60d2dd,XNYS
2836,NIE,0x60dd9,XNYS
2837,MWW,0x60e8fe,BVMF
2838,SSO,0x60ea25,XNYS
2839,INNpA,0x60ed4b,XNAS
2840,EZT,0x60f155,XNYS
2841,PZB,0x60f1f1,XSHG
2842,AVG,0x60f4d3,XNYS
2843,RWO,0x60f542,XNYS
2844,DVY,0x60fd8c,XNAS
2845,,0x6100b4,XNAS
2846,,0x610259,XBOM
2847,CSV,0x6103ba,XHKG
2848,MTR,0x61054,XNYS
2849,UNG,,XNYS
2850,EUSA,0x610e8d,XAMS
2851,KSS,0x61129b,XSWX
2852,,0x61171,XNYS
2853,LHOpH,0x6119f0,XSWX
2854,BDCS,0x611db1,XNYS
2855,RCI,0x612755,XFRA
2856,BEN,0x612cfa,XNYS
2857,JEQ,0x61350a,XNYS
2858,,0x61367c,XNYS
2859,DOM,0x6140de,XNYS
2860,PAM,0x614b78,XNYS
2861,,0x614e4a,XJSE
2862,USBpH,0x614fb,XNAS
2863,BDJ,,XBOM
2864,BKN,0x61523,XNSE
2865,BMLpL,0x6161e8,XAMS
2866,DOO,0x617a53,XNYS
2867,FBGX,0x618032,XNYS
2868,,0x618797,XNAS
2869,SYY,0x61a165,XTSE
2870,EDZ,0x61af50,XNAS
2871,,0x61c0f7,XNAS
2872,,0x61caf4,XTSE
2873,MLPG,0x61d164,XLON
2874,,0x61d45f,XTAI
2875,,0x61d5eb,XHKG
2876,,0x61ddc8,XNYS
2877,,0x61e5cb,XNYS
2878,SSP,0x61ee93,XNAS
2879,,0x61f165,XLON
2880,,0x61f5d6,XNYS
2881,NEEpP,0x61f799,XNYS
2882,LEO,0x620016,XNYS
2883,VMI,0x62033a,XNYS
2884,DJCI,0x62194f,XFRA
2885,,0x6220d5,XNAS
2886,ONEK,,XSHE
2887,,0x623664,XNYS
2888,VVC,,XSHG
2889,NWpC,0x62407f,XTSE
2890,,0x6251f6,XNYS
2891,WEA,0x6256d6,XNYS
2892,FLTR,0x62625e,XNYS
2893,HTR,0x62683a,XNYS
2894,,0x626f49,XNYS
2895,,0x626fc7,XSWX
2896,,0x6277d8,XNAS
2897,RMD,,XNYS
2898,,0x6281a7,XNAS
2899,,0x628a29,XNYS
2900,NAT,,XFRA
2901,ITLY,0x62a03,XHKG
2902,CCZ,0x62a2b4,XNAS
2903,MOAT,,XFRA
2904,,0x62b0e2,XNYS
2905,FII,0x62b369,XNAS
2906,,0x62ca6d,XNYS
2907,MUA,0x62cc8,XTSE
2908,,0x62d656,XNAS
2909,AREpE,0x62d9aa,XKOS
2910,POT,,XLON
2911,,0x62e71,XNYS
2912,,0x62ebf4,XJSE
2913,JDST,0x62f2e5,XNYS
2914,EWO,0x63037e,XTSE
2915,QMEX,0x6308dc,XNYS
2916,VIOO,0x630c5a,XJSE
2917,V,0x6318b2,XNYS
2918,,0x6319b4,XNSE
2919,,0x632268,XJPX
2920,,0x6337c3,XNYS
2921,TLK,0x633d0,XNYS
2922,GAS,0x6342b9,XNYS
2923,,0x6347a0,XFRA
2924,,0x63499f,XHKG
2925,HGH,0x63588b,XNYS
2926,,0x635fa3,XNYS
2927,EMAG,0x636550,XNAS
2928,CIK,0x6367c2,XTAI
2929,PW,0x637804,XJPX
2930,,0x6383d9,XNAS
2931,,0x638825,XNYS
2932,,0x638f45,XNAS
2933,,0x639439,XASX
2934,GGM,,XSAU
2935,,0x639b1d,XNYS
2936,BOI,0x639be8,XNYS
2937,,0x63a36,XAMS
2938,ACCU,0x63ac05,XSHE
2939,SDLP,,XKOS
2940,,0x63b2d,XJSE
2941,DNP,0x63b58e,XNYS
2942,YUMApA,0x63c66f,XNAS
2943,CEFL,0x63d26d,XNYS
2944,BMR,0x63dc8d,XKOS
2945,,0x63de04,XNYS
2946,FXN,,XKOS
2947,RM,,XNAS
2948,JJT,0x63eae7,XSHE
2949,,0x63eba5,XJPX
2950,RPT,,XKOS
2951,CPHI,0x6421ab,XNYS
2952,,0x6428d0,XNYS
2953,,0x64325d,XNYS
2954,,0x64375d,XNYS
2955,,0x6448b3,XNSE
2956,IFT,0x644f,XNAS
2957,,0x64505f,XNAS
2958,EIO,0x6453a,XNYS
2959,,0x6459c,XNYS
2960,RES,0x645a4c,XNAS
2961,VOT,0x6461ce,XASX
2962,,0x646a6c,XNYS
2963,HE,0x646e91,XNYS
2964,AGA,0x6476a3,XNYS
2965,DO,0x6476e8,XSWX
2966,SHY,0x647bdf,XNYS
2967,,0x647eaf,XNAS
2968,,0x6484e7,XNYS
2969,LLY,0x648623,XJPX
2970,IR,0x648732,XNAS
2971,MKC/V,,XJPX
2972,,0x649d9f,XNAS
2973,NBR,,XNYS
2974,NCTpC,0x64b4cd,XNYS
2975,CTX,0x64c019,XNYS
2976,ACY,0x64c252,XNYS
2977,WWW,,XNYS
2978,,0x64cbea,XJSE
2979,,0x64ce9e,XJPX
2980,JNK,0x64d65,XNAS
2981,TGS,0x64dacb,XNYS
2982,BTZ,,XNYS
2983,,0x64e017,XKOS
2984,OLP,,XNYS
2985,,0x64fc33,XNYS
2986,,0x64fecd,XTAI
2987,,0x6509ab,XNYS
2988,EOX,0x65112d,XSWX
2989,BXP,0x651449,XNYS
2990,JTP,0x6516ec,XNAS
2991,SCD,,XNAS
2992,EMLB,0x651d87,XASX
2993,PSB,0x651ec6,XNAS
2994,KNL,,XNYS
2995,MONY,0x6531de,XNAS
2996,IBCB,0x654d4,XSHG
2997,SLX,0x654dc6,XNAS
2998,HRG,0x654fd,XNAS
2999,JPNL,0x6572ee,XSHE
3000,APH,0x658c67,XNYS
3001,HNR,0x6592e9,XTSE
3002,CRD/B,,XNYS
3003,KYNpF,0x659c65,XNYS
3004,RIT,0x65a34e,XNAS
3005,PGN,0x65b3b2,XNYS
3006,FMERpA,,XNYS
3007,STIpA,0x65ec0b,XTSE
3008,TYG,0x65f43e,XNYS
3009,WBIH,0x660593,XNAS
3010,NADL,0x66072a,XNYS
3011,FTT,0x660d06,XSHE
3012,FEEU,0x6619fe,XNYS
3013,,0x6621aa,XSWX
3014,IEMG,0x662708,XBOM
3015,,0x6636fd,XNYS
3016,,0x663762,XNYS
3017,,0x6653b9,XNYS
3018,,0x6659bf,XNYS
3019,BBY,0x665bd2,XKOS
3020,REZ,0x666d79,XNYS
3021,,0x6671e9,XSWX
3022,CYN,0x6672fd,XTAI
3023,IYT,0x667307,XNYS
3024,BCR,0x667917,XNYS
3025,,0x66801e,XNYS
3026,AIRI,0x668098,XNYS
3027,SUNE,0x668734,XNYS
3028,ACCO,0x668955,XNYS
3029,KTN,,XNYS
3030,,0x668c23,XNYS
3031,CYNpC,0x66954,XNYS
3032,IHE,,XNYS
3033,XLF,0x669c6b,XNYS
3034,,0x66a480,XNYS
3035,ESL,0x66aaaf,XNYS
3036,,0x66abb9,XNYS
3037,NOM,0x66ba91,XTAI
3038,VXF,0x66c103,XASX
3039,BAC/WS/A,0x66c557,XNYS
3040,CEB,0x66c9a9,XNAS
3041,BGCA,0x66cd37,XNYS
3042,AEK,,XLON
3043,,0x66e3c4,XNYS
3044,OLEM,0x66e4a9,XNYS
3045,RWR,,XNYS
3046,NSS,0x66ec24,XNAS
3047,VNOpK,0x66f598,XNYS
3048,,0x66faab,XNYS
3049,PBI,0x66fba5,XNYS
3050,,0x66fbb9,XNYS
3051,WNR,0x66fc46,XJSE
3052,,0x66fc99,XHKG
3053,SBpC,0x670718,XTSE
3054,PSApU,,XHKG
3055,VGM,0x67129a,XSWX
3056,,0x671816,XNYS
3057,ETH,0x6719ed,XNYS
3058,,0x672820,XNYS
3059,N,0x673b1b,XNYS
3060,BSJI,0x674a4d,XNYS
3061,SRC,0x6754ea,XNYS
3062,FEN,0x675511,XNYS
3063,VT,0x6762ab,XNYS
3064,MUJ,0x676ad3,XNAS
3065,,0x676b9c,XNSE
3066,FRCpD,0x6770e8,XNYS
3067,,0x677268,XNAS
3068,PBR,0x67740a,XAMS
3069,CM,0x677b49,XNAS
3070,,0x677bc7,XNAS
3071,BOOT,0x67826b,XNYS
3072,ENH,,XNYS
3073,WTS,0x67995,XHKG
3074,DVN,0x67a244,XNAS
3075,CLY,0x67abb3,XAMS
3076,CEQP,0x67b02,XFRA
3077,IBMH,,XNSE
3078,AHTpD,0x67c5b1,XJSE
3079,,0x67cecd,XNYS
3080,CBZ,0x67d2a0,XSHE
3081,UUUU,0x67d770,XNYS
3082,,0x67d7f0,XTAI
3083,,0x67dd3b,XJPX
3084,MFD,0x67ef56,XTSE
3085,KIMpI,0x67f125,XSHE
3086,DHF,0x67f13d,XNYS
3087,REG,0x67f25e,XFRA
3088,ASH,0x67f3a4,XJSE
3089,,0x67f5de,XNYS
3090,,0x68005d,XNYS
3091,WAT,0x680215,XNYS
3092,FXR,0x681218,XNYS
3093,CFX,0x68227d,XNAS
3094,DSW,0x6825b9,XNYS
3095,JLS,0x6825c1,XNYS
3096,SIZE,0x6832bc,XBOM
3097,IWP,0x6834ba,XSHE
3098,,0x683f5b,XAMS
3099,PGEM,0x68412,XNYS
3100,GMZ,0x684456,XNYS
3101,CLD,0x684821,XSAU
3102,,0x685561,XNYS
3103,,0x685623,XNAS
3104,IRT,,XSWX
3105,FEX,0x687bab,XJSE
3106,,0x687d1f,XSHG
3107,STARpF,0x687fb8,XKOS
3108,CEN,0x688554,XNAS
3109,ENR,,XNYS
3110,,0x6887d5,XNYS
3111,TTF,,XNYS
3112,KW,0x688db2,XNYS
3113,,0x688ddd,XNYS
3114,,0x6898b0,XNAS
3115,,0x68a1c6,XNYS
3116,AHP,0x68a8a1,XFRA
3117,,0x68a951,XNAS
3118,TRMR,,XNYS
3119,BGR,0x68ba07,XNAS
3120,,0x68bf1b,XTAI
3121,MTW,0x68d4d0,XNYS
3122,,0x68d5ed,XNYS
3123,TANN,0x68d62a,XJSE
3124,,0x68da28,XNYS
3125,AGOpF,0x68dd2d,XNAS
3126,HF,0x68e4de,XTAI
3127,SLCA,0x68f06c,XSHG
3128,PSBpU,0x691686,XNYS
3129,CEO,0x6923af,XNAS
3130,,0x692cd8,XTSE
3131,BBVA,0x692d86,XNYS
3132,PFF,0x692ecc,XSWX
3133,PCY,0x6932b4,XJPX
3134,,0x693422,XTSE
3135,SPW,,XNYS
3136,FMX,0x693890,XNYS
3137,,0x693e09,BVMF
3138,,0x693fa7,XSAU
3139,LEN,0x6942c,XNAS
3140,,0x694960,XTAI
3141,JHX,0x69517e,XNYS
3142,TEU,,XBOM
3143,UWTI,0x6971c0,XTSE
3144,EIM,0x69775f,XSHG
3145,,0x69902c,XKOS
3146,,0x6994bc,XSWX
3147,,0x6996f9,XNYS
3148,SOYB,0x699ba2,XNSE
3149,NLYpA,0x699e3e,XNYS
3150,,0x699e7c,BVMF
3151,,0x69a63,XJPX
3152,MMC,0x69a7d2,XNAS
3153,TLM,0x69b306,XNYS
3154,RWV,,XNYS
3155,NEEpC,0x69c5e0,XNYS
3156,,0x69c674,XNAS
3157,EWSS,0x69cd1b,XHKG
3158,,0x69cee5,XNAS
3159,DK,0x69d0fa,XNAS
3160,ARMK,0x69e66e,XNAS
3161,,0x69f5c6,XNAS
3162,EIDO,0x69f7c3,XKOS
3163,TOO,0x69f879,XTSE
3164,IMS,0x6a0535,XTSE
3165,ORA,,XJSE
3166,BRFS,0x6a1e0,XNYS
3167,,0x6a1eaf,BVMF
3168,JGBT,0x6a2077,XNYS
3169,UBSpD,0x6a2664,XNYS
3170,GRN,0x6a2e3d,XNYS
3171,BT,0x6a32b2,XNAS
3172,SANpB,,XNYS
3173,BTH,0x6a41e5,XBOM
3174,RFG,0x6a4417,XNYS
3175,VNOpJ,0x6a4608,XNYS
3176,LWC,0x6a4a97,XNYS
3177,,0x6a4c5f,XNYS
3178,PMO,0x6a54ab,XTSE
3179,NRFpE,0x6a558d,XSHG
3180,BSJF,0x6a6777,XTSE
3181,AKO/B,0x6a6ea3,XLON
3182,AXU,0x6a70e2,XNYS
3183,CSMN,0x6a7e17,XNYS
3184,XOM,0x6a89e0,XNAS
3185,,0x6a94c7,XNAS
3186,YUME,0x6a965a,XNAS
3187,FDM,0x6aa975,XJPX
3188,,0x6aa985,XNAS
3189,PKB,0x6ac69b,XNAS
3190,AMTpA,0x6ac6d7,XASX
3191,,0x6ac904,XNYS
3192,PSApA,0x6ad7dc,XTSE
3193,JNPR,0x6adde2,XNYS
3194,,0x6ae475,XNAS
3195,,0x6af136,XNYS
3196,,0x6af895,XNYS
3197,GQRE,0x6b00ea,XTSE
3198,,0x6b01f9,XBOM
3199,RL,0x6b090a,XBOM
3200,IEO,,XNYS
3201,GFI,0x6b153,XNYS
3202,REED,0x6b169d,XNYS
3203,JPP,0x6b2135,XNAS
3204,BAC,0x6b23e5,XLON
3205,KCC,0x6b31dc,XNAS
3206,,0x6b3d54,XNYS
3207,DRC,0x6b589f,XNYS
3208,GPX,0x6b607c,XNAS
3209,,0x6b622d,XNAS
3210,DHG,0x6b63cd,XNYS
3211,,0x6b7784,XNAS
3212,EWT,0x6b7866,XNYS
3213,DVD,0x6b806,XNYS
3214,PLND,0x6b80ad,XNYS
3215,EOS,,XAMS
3216,,0x6b8ee8,XTSE
3217,FAX,0x6b9919,XNYS
3218,JXI,0x6ba49e,BVMF
3219,IEH,0x6ba4bc,XNYS
3220,,0x6ba663,XNAS
3221,IBND,0x6bae43,BVMF
3222,FICO,,XNYS
3223,,0x6bb61b,XHKG
3224,BCO,,XNYS
3225,,0x6bcee1,XNAS
3226,,0x6bdc13,XNAS
3227,LAS,0x6be3de,XJSE
3228,NHI,0x6be477,XSWX
3229,TGT,0x6be7a6,XNYS
3230,,0x6be7d0,XNAS
3231,,0x6bfb71,XNYS
3232,ALX,0x6c09c3,XNYS
3233,HDG,0x6c12f5,XTSE
3234,I,,XTSE
3235,ENHpA,,XNYS
3236,GSLpB,0x6c261,XNYS
3237,,0x6c2d1f,XNAS
3238,,0x6c2f96,XNAS
3239,WAC,,XNYS
3240,TA,0x6c4729,XNAS
3241,,0x6c47df,XBOM
3242,TECS,0x6c5894,XNAS
3243,,0x6c59c9,XNAS
3244,EARN,0x6c5d35,XSWX
3245,INNpB,0x6c65e4,XLON
