,EulerId,AttributeName,AttributeValue
6902,1371,Security Name,XL Group plc
6903,1372,Security Name,SPDR BofA Merrill Lynch Crossover Corporate Bond ETF
6904,1373,Security Name,"XPO Logistics, Inc."
6905,1374,Security Name,PowerShares S&P SmallCap Low Volatility Portfolio
6906,1375,Security Name,"UBS AG Exchange Traded Access Securities (E-TRACS) Daily Long Short VIX ETN due November 30, 2040"
6907,1376,Security Name,Yadkin Financial Corporation Common Stock
6908,1377,Security Name,"Yum! Brands, Inc."
6909,1378,Security Name,"Yuma Energy, Inc."
6910,1379,Security Name,ProShares Short FTSE China 50
6911,1380,Security Name,Zions Bancorporation Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock)
6912,1381,Security Name,"Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15, 2028"
6913,1382,Security Name,Zep Inc. Common Stock
6914,1383,Security Name,"Zoe's Kitchen, Inc. Common Stock"
6915,1,Strong Oak Identifier,499848
6916,2,Strong Oak Identifier,428535
6917,3,Strong Oak Identifier,478697
6918,4,Strong Oak Identifier,439334
6919,5,Strong Oak Identifier,475120
6920,6,Strong Oak Identifier,416781
6921,7,Strong Oak Identifier,456644
6922,8,Strong Oak Identifier,460661
6923,9,Strong Oak Identifier,472215
6924,10,Strong Oak Identifier,483827
6925,11,Strong Oak Identifier,460855
6926,12,Strong Oak Identifier,455665
6927,13,Strong Oak Identifier,458933
6928,14,Strong Oak Identifier,470196
6929,15,Strong Oak Identifier,437382
6930,16,Strong Oak Identifier,438825
6931,17,Strong Oak Identifier,487776
6932,18,Strong Oak Identifier,403800
6933,19,Strong Oak Identifier,438853
6934,20,Strong Oak Identifier,403388
6935,21,Strong Oak Identifier,444638
6936,22,Strong Oak Identifier,483699
6937,23,Strong Oak Identifier,451029
6938,24,Strong Oak Identifier,486041
6939,25,Strong Oak Identifier,493239
6940,26,Strong Oak Identifier,425771
6941,27,Strong Oak Identifier,492179
6942,28,Strong Oak Identifier,433621
6943,29,Strong Oak Identifier,421985
6944,30,Strong Oak Identifier,488761
6945,31,Strong Oak Identifier,490670
6946,32,Strong Oak Identifier,407718
6947,33,Strong Oak Identifier,420522
6948,34,Strong Oak Identifier,494869
6949,35,Strong Oak Identifier,489391
6950,36,Strong Oak Identifier,421791
6951,37,Strong Oak Identifier,422717
6952,38,Strong Oak Identifier,402212
6953,39,Strong Oak Identifier,488537
6954,40,Strong Oak Identifier,450390
6955,41,Strong Oak Identifier,409114
6956,42,Strong Oak Identifier,424406
6957,43,Strong Oak Identifier,451308
6958,44,Strong Oak Identifier,472344
6959,45,Strong Oak Identifier,438809
6960,46,Strong Oak Identifier,426123
6961,47,Strong Oak Identifier,452775
6962,48,Strong Oak Identifier,441670
6963,49,Strong Oak Identifier,447284
6964,50,Strong Oak Identifier,451152
6965,51,Strong Oak Identifier,406225
6966,52,Strong Oak Identifier,433710
6967,53,Strong Oak Identifier,415362
6968,54,Strong Oak Identifier,434455
6969,55,Strong Oak Identifier,436818
6970,56,Strong Oak Identifier,474725
6971,57,Strong Oak Identifier,482764
6972,58,Strong Oak Identifier,452702
6973,59,Strong Oak Identifier,458764
6974,60,Strong Oak Identifier,430096
6975,61,Strong Oak Identifier,433915
6976,62,Strong Oak Identifier,452489
6977,63,Strong Oak Identifier,483427
6978,64,Strong Oak Identifier,435537
6979,65,Strong Oak Identifier,447694
6980,66,Strong Oak Identifier,483434
6981,67,Strong Oak Identifier,490148
6982,68,Strong Oak Identifier,432945
6983,69,Strong Oak Identifier,406793
6984,70,Strong Oak Identifier,425600
6985,71,Strong Oak Identifier,432232
6986,72,Strong Oak Identifier,479632
6987,73,Strong Oak Identifier,460451
6988,74,Strong Oak Identifier,453288
6989,75,Strong Oak Identifier,444172
6990,76,Strong Oak Identifier,478965
6991,77,Strong Oak Identifier,461842
6992,78,Strong Oak Identifier,445052
6993,79,Strong Oak Identifier,407806
6994,80,Strong Oak Identifier,449198
6995,81,Strong Oak Identifier,446144
6996,82,Strong Oak Identifier,486475
6997,83,Strong Oak Identifier,435854
6998,84,Strong Oak Identifier,400472
6999,85,Strong Oak Identifier,476504
7000,86,Strong Oak Identifier,463916
7001,87,Strong Oak Identifier,481572
7002,88,Strong Oak Identifier,401488
7003,89,Strong Oak Identifier,449111
7004,90,Strong Oak Identifier,443476
7005,91,Strong Oak Identifier,454480
7006,92,Strong Oak Identifier,438058
7007,93,Strong Oak Identifier,401616
7008,94,Strong Oak Identifier,449984
7009,95,Strong Oak Identifier,499304
7010,96,Strong Oak Identifier,432582
7011,97,Strong Oak Identifier,476085
7012,98,Strong Oak Identifier,422886
7013,99,Strong Oak Identifier,415590
7014,100,Strong Oak Identifier,426218
7015,101,Strong Oak Identifier,466722
7016,102,Strong Oak Identifier,460021
7017,103,Strong Oak Identifier,448405
7018,104,Strong Oak Identifier,439902
7019,105,Strong Oak Identifier,455553
7020,106,Strong Oak Identifier,498623
7021,107,Strong Oak Identifier,488826
7022,108,Strong Oak Identifier,437555
7023,109,Strong Oak Identifier,457096
7024,110,Strong Oak Identifier,467280
7025,111,Strong Oak Identifier,477330
7026,112,Strong Oak Identifier,470205
7027,113,Strong Oak Identifier,135766
7028,114,Strong Oak Identifier,11474
7029,115,Strong Oak Identifier,151621
7030,116,Strong Oak Identifier,56472
7031,117,Strong Oak Identifier,271132
7032,118,Strong Oak Identifier,213750
7033,119,Strong Oak Identifier,33337
7034,120,Strong Oak Identifier,52291
7035,121,Strong Oak Identifier,94763
7036,122,Strong Oak Identifier,193446
7037,123,Strong Oak Identifier,128205
7038,124,Strong Oak Identifier,203192
7039,125,Strong Oak Identifier,260268
7040,126,Strong Oak Identifier,260268
7041,127,Strong Oak Identifier,40464
7042,128,Strong Oak Identifier,237657
7043,129,Strong Oak Identifier,220221
7044,130,Strong Oak Identifier,80777
7045,131,Strong Oak Identifier,175623
7046,132,Strong Oak Identifier,231302
7047,133,Strong Oak Identifier,62070
7048,134,Strong Oak Identifier,287634
7049,135,Strong Oak Identifier,26902
7050,136,Strong Oak Identifier,36000
7051,137,Strong Oak Identifier,251219
7052,138,Strong Oak Identifier,249826
7053,139,Strong Oak Identifier,97157
7054,140,Strong Oak Identifier,90791
7055,141,Strong Oak Identifier,66340
7056,142,Strong Oak Identifier,177267
7057,143,Strong Oak Identifier,161192
7058,144,Strong Oak Identifier,240283
7059,145,Strong Oak Identifier,85527
7060,146,Strong Oak Identifier,93207
7061,147,Strong Oak Identifier,51954
7062,148,Strong Oak Identifier,212049
7063,149,Strong Oak Identifier,37725
7064,150,Strong Oak Identifier,221730
7065,151,Strong Oak Identifier,95051
7066,152,Strong Oak Identifier,233254
7067,153,Strong Oak Identifier,227850
7068,154,Strong Oak Identifier,266034
7069,155,Strong Oak Identifier,96199
7070,156,Strong Oak Identifier,43252
7071,157,Strong Oak Identifier,173942
7072,158,Strong Oak Identifier,141359
7073,159,Strong Oak Identifier,74859
7074,160,Strong Oak Identifier,285805
7075,161,Strong Oak Identifier,138610
7076,162,Strong Oak Identifier,167381
7077,163,Strong Oak Identifier,197668
7078,164,Strong Oak Identifier,131147
7079,165,Strong Oak Identifier,134767
7080,166,Strong Oak Identifier,239177
7081,167,Strong Oak Identifier,16070
7082,168,Strong Oak Identifier,244822
7083,169,Strong Oak Identifier,44825
7084,170,Strong Oak Identifier,264710
7085,171,Strong Oak Identifier,284840
7086,172,Strong Oak Identifier,67021
7087,173,Strong Oak Identifier,46123
7088,174,Strong Oak Identifier,168295
7089,175,Strong Oak Identifier,125629
7090,176,Strong Oak Identifier,296203
7091,177,Strong Oak Identifier,297148
7092,178,Strong Oak Identifier,10545
7093,179,Strong Oak Identifier,49947
7094,180,Strong Oak Identifier,279611
7095,181,Strong Oak Identifier,179936
7096,182,Strong Oak Identifier,256615
7097,183,Strong Oak Identifier,159340
7098,184,Strong Oak Identifier,155365
7099,185,Strong Oak Identifier,17953
7100,186,Strong Oak Identifier,7935
7101,187,Strong Oak Identifier,232323
7102,188,Strong Oak Identifier,272988
7103,189,Strong Oak Identifier,292194
7104,190,Strong Oak Identifier,165927
7105,191,Strong Oak Identifier,148563
7106,192,Strong Oak Identifier,50150
7107,193,Strong Oak Identifier,153467
7108,194,Strong Oak Identifier,278378
7109,195,Strong Oak Identifier,290601
7110,196,Strong Oak Identifier,115968
7111,197,Strong Oak Identifier,79547
7112,198,Strong Oak Identifier,11116
7113,199,Strong Oak Identifier,228674
7114,200,Strong Oak Identifier,202544
7115,201,Strong Oak Identifier,280953
7116,202,Strong Oak Identifier,37111
7117,203,Strong Oak Identifier,148319
7118,204,Strong Oak Identifier,112784
7119,205,Strong Oak Identifier,34730
7120,206,Strong Oak Identifier,192371
7121,207,Strong Oak Identifier,255002
7122,208,Strong Oak Identifier,166475
7123,209,Strong Oak Identifier,224434
7124,210,Strong Oak Identifier,38663
7125,211,Strong Oak Identifier,99773
7126,212,Strong Oak Identifier,23670
7127,213,Strong Oak Identifier,82034
7128,214,Strong Oak Identifier,282309
7129,215,Strong Oak Identifier,139848
7130,216,Strong Oak Identifier,87236
7131,217,Strong Oak Identifier,140201
7132,218,Strong Oak Identifier,215420
7133,219,Strong Oak Identifier,6566
7134,220,Strong Oak Identifier,126186
7135,221,Strong Oak Identifier,90043
7136,222,Strong Oak Identifier,54250
7137,223,Strong Oak Identifier,269205
7138,224,Strong Oak Identifier,225041
7139,225,Strong Oak Identifier,193677
7140,226,Strong Oak Identifier,231892
7141,227,Strong Oak Identifier,280979
7142,228,Strong Oak Identifier,287131
7143,229,Strong Oak Identifier,67467
7144,230,Strong Oak Identifier,131610
7145,231,Strong Oak Identifier,73823
7146,232,Strong Oak Identifier,73823
7147,233,Strong Oak Identifier,11087
7148,234,Strong Oak Identifier,14260
7149,235,Strong Oak Identifier,284003
7150,236,Strong Oak Identifier,280390
7151,237,Strong Oak Identifier,117264
7152,238,Strong Oak Identifier,214267
7153,239,Strong Oak Identifier,111658
7154,240,Strong Oak Identifier,67687
7155,241,Strong Oak Identifier,78567
7156,242,Strong Oak Identifier,34058
7157,243,Strong Oak Identifier,245450
7158,244,Strong Oak Identifier,62311
7159,245,Strong Oak Identifier,283521
7160,246,Strong Oak Identifier,163906
7161,247,Strong Oak Identifier,10950
7162,248,Strong Oak Identifier,27732
7163,249,Strong Oak Identifier,293695
7164,250,Strong Oak Identifier,219356
7165,251,Strong Oak Identifier,281140
7166,252,Strong Oak Identifier,131205
7167,253,Strong Oak Identifier,261731
7168,254,Strong Oak Identifier,268322
7169,255,Strong Oak Identifier,108722
7170,256,Strong Oak Identifier,249580
7171,257,Strong Oak Identifier,239240
7172,258,Strong Oak Identifier,259020
7173,259,Strong Oak Identifier,123777
7174,260,Strong Oak Identifier,290574
7175,261,Strong Oak Identifier,242802
7176,262,Strong Oak Identifier,16828
7177,263,Strong Oak Identifier,92984
7178,264,Strong Oak Identifier,62731
7179,265,Strong Oak Identifier,285411
7180,266,Strong Oak Identifier,279333
7181,267,Strong Oak Identifier,140054
7182,268,Strong Oak Identifier,251582
7183,269,Strong Oak Identifier,62183
7184,270,Strong Oak Identifier,262108
7185,271,Strong Oak Identifier,10303
7186,272,Strong Oak Identifier,11854
7187,273,Strong Oak Identifier,147871
7188,274,Strong Oak Identifier,62239
7189,275,Strong Oak Identifier,132568
7190,276,Strong Oak Identifier,285399
7191,277,Strong Oak Identifier,299591
7192,278,Strong Oak Identifier,190213
7193,279,Strong Oak Identifier,260447
7194,280,Strong Oak Identifier,17124
7195,281,Strong Oak Identifier,194944
7196,282,Strong Oak Identifier,225083
7197,283,Strong Oak Identifier,103718
7198,284,Strong Oak Identifier,199555
7199,285,Strong Oak Identifier,115386
7200,286,Strong Oak Identifier,139817
7201,287,Strong Oak Identifier,286455
7202,288,Strong Oak Identifier,150113
7203,289,Strong Oak Identifier,140240
7204,290,Strong Oak Identifier,175691
7205,291,Strong Oak Identifier,142456
7206,292,Strong Oak Identifier,165803
7207,293,Strong Oak Identifier,86868
7208,294,Strong Oak Identifier,194784
7209,295,Strong Oak Identifier,116648
7210,296,Strong Oak Identifier,231019
7211,297,Strong Oak Identifier,215595
7212,298,Strong Oak Identifier,58970
7213,299,Strong Oak Identifier,229988
7214,300,Strong Oak Identifier,262832
7215,301,Strong Oak Identifier,287055
7216,302,Strong Oak Identifier,150812
7217,303,Strong Oak Identifier,238423
7218,304,Strong Oak Identifier,241270
7219,305,Strong Oak Identifier,7971
7220,306,Strong Oak Identifier,114950
7221,307,Strong Oak Identifier,221676
7222,308,Strong Oak Identifier,9472
7223,309,Strong Oak Identifier,59707
7224,310,Strong Oak Identifier,160275
7225,311,Strong Oak Identifier,127101
7226,312,Strong Oak Identifier,62433
7227,313,Strong Oak Identifier,13501
7228,314,Strong Oak Identifier,233889
7229,315,Strong Oak Identifier,238459
7230,316,Strong Oak Identifier,213942
7231,317,Strong Oak Identifier,229740
7232,318,Strong Oak Identifier,153701
7233,319,Strong Oak Identifier,152559
7234,320,Strong Oak Identifier,290955
7235,321,Strong Oak Identifier,136431
7236,322,Strong Oak Identifier,292675
7237,323,Strong Oak Identifier,277070
7238,324,Strong Oak Identifier,268227
7239,325,Strong Oak Identifier,223701
7240,326,Strong Oak Identifier,211048
7241,327,Strong Oak Identifier,39997
7242,328,Strong Oak Identifier,91350
7243,329,Strong Oak Identifier,285268
7244,330,Strong Oak Identifier,53656
7245,331,Strong Oak Identifier,164801
7246,332,Strong Oak Identifier,297184
7247,333,Strong Oak Identifier,42420
7248,334,Strong Oak Identifier,89854
7249,335,Strong Oak Identifier,262487
7250,336,Strong Oak Identifier,119201
7251,337,Strong Oak Identifier,186943
7252,338,Strong Oak Identifier,286192
7253,339,Strong Oak Identifier,253486
7254,340,Strong Oak Identifier,6029
7255,341,Strong Oak Identifier,276404
7256,342,Strong Oak Identifier,278907
7257,343,Strong Oak Identifier,46918
7258,344,Strong Oak Identifier,135348
7259,345,Strong Oak Identifier,222586
7260,346,Strong Oak Identifier,59381
7261,347,Strong Oak Identifier,57542
7262,348,Strong Oak Identifier,36247
7263,349,Strong Oak Identifier,116858
7264,350,Strong Oak Identifier,91028
7265,351,Strong Oak Identifier,239068
7266,352,Strong Oak Identifier,217572
7267,353,Strong Oak Identifier,171067
7268,354,Strong Oak Identifier,156973
7269,355,Strong Oak Identifier,63425
7270,356,Strong Oak Identifier,258617
7271,357,Strong Oak Identifier,242819
7272,358,Strong Oak Identifier,256849
7273,359,Strong Oak Identifier,151612
7274,360,Strong Oak Identifier,80203
7275,361,Strong Oak Identifier,106163
7276,362,Strong Oak Identifier,26247
7277,363,Strong Oak Identifier,173448
7278,364,Strong Oak Identifier,174369
7279,365,Strong Oak Identifier,154459
7280,366,Strong Oak Identifier,152445
7281,367,Strong Oak Identifier,216560
7282,368,Strong Oak Identifier,6806
7283,369,Strong Oak Identifier,158520
7284,370,Strong Oak Identifier,49742
7285,371,Strong Oak Identifier,148781
7286,372,Strong Oak Identifier,36112
7287,373,Strong Oak Identifier,296510
7288,374,Strong Oak Identifier,252759
7289,375,Strong Oak Identifier,32245
7290,376,Strong Oak Identifier,19408
7291,377,Strong Oak Identifier,203665
7292,378,Strong Oak Identifier,185290
7293,379,Strong Oak Identifier,273720
7294,380,Strong Oak Identifier,46489
7295,381,Strong Oak Identifier,237818
7296,382,Strong Oak Identifier,181307
7297,383,Strong Oak Identifier,94188
7298,384,Strong Oak Identifier,71930
7299,385,Strong Oak Identifier,183415
7300,386,Strong Oak Identifier,31221
7301,387,Strong Oak Identifier,26975
7302,388,Strong Oak Identifier,285274
7303,389,Strong Oak Identifier,184310
7304,390,Strong Oak Identifier,266000
7305,391,Strong Oak Identifier,210891
7306,392,Strong Oak Identifier,81779
7307,393,Strong Oak Identifier,72826
7308,394,Strong Oak Identifier,109026
7309,395,Strong Oak Identifier,29685
7310,396,Strong Oak Identifier,37720
7311,397,Strong Oak Identifier,56160
7312,398,Strong Oak Identifier,157255
7313,399,Strong Oak Identifier,242434
7314,400,Strong Oak Identifier,199744
7315,401,Strong Oak Identifier,118528
7316,402,Strong Oak Identifier,207922
7317,403,Strong Oak Identifier,225244
7318,404,Strong Oak Identifier,3711
7319,405,Strong Oak Identifier,82612
7320,406,Strong Oak Identifier,150978
7321,407,Strong Oak Identifier,224681
7322,408,Strong Oak Identifier,45477
7323,409,Strong Oak Identifier,76307
7324,410,Strong Oak Identifier,25284
7325,411,Strong Oak Identifier,110722
7326,412,Strong Oak Identifier,90510
7327,413,Strong Oak Identifier,237578
7328,414,Strong Oak Identifier,109366
7329,415,Strong Oak Identifier,190689
7330,416,Strong Oak Identifier,60594
7331,417,Strong Oak Identifier,251185
7332,418,Strong Oak Identifier,286589
7333,419,Strong Oak Identifier,2704
7334,420,Strong Oak Identifier,130907
7335,421,Strong Oak Identifier,149578
7336,422,Strong Oak Identifier,290414
7337,423,Strong Oak Identifier,143741
7338,424,Strong Oak Identifier,160460
7339,425,Strong Oak Identifier,138393
7340,426,Strong Oak Identifier,84834
7341,427,Strong Oak Identifier,8919
7342,428,Strong Oak Identifier,250454
7343,429,Strong Oak Identifier,112405
7344,430,Strong Oak Identifier,154860
7345,431,Strong Oak Identifier,263228
7346,432,Strong Oak Identifier,138610
7347,433,Strong Oak Identifier,43124
7348,434,Strong Oak Identifier,135378
7349,435,Strong Oak Identifier,158022
7350,436,Strong Oak Identifier,156597
7351,437,Strong Oak Identifier,17490
7352,438,Strong Oak Identifier,223774
7353,439,Strong Oak Identifier,277574
7354,440,Strong Oak Identifier,216153
7355,441,Strong Oak Identifier,288831
7356,442,Strong Oak Identifier,295225
7357,443,Strong Oak Identifier,248413
7358,444,Strong Oak Identifier,149725
7359,445,Strong Oak Identifier,39148
7360,446,Strong Oak Identifier,35270
7361,447,Strong Oak Identifier,55343
7362,448,Strong Oak Identifier,126267
7363,449,Strong Oak Identifier,127646
7364,450,Strong Oak Identifier,273246
7365,451,Strong Oak Identifier,233464
7366,452,Strong Oak Identifier,169873
7367,453,Strong Oak Identifier,226242
7368,454,Strong Oak Identifier,84985
7369,455,Strong Oak Identifier,26925
7370,456,Strong Oak Identifier,46243
7371,457,Strong Oak Identifier,131528
7372,458,Strong Oak Identifier,80800
7373,459,Strong Oak Identifier,166348
7374,460,Strong Oak Identifier,292182
7375,461,Strong Oak Identifier,172598
7376,462,Strong Oak Identifier,259234
7377,463,Strong Oak Identifier,84924
7378,464,Strong Oak Identifier,101131
7379,465,Strong Oak Identifier,137578
7380,466,Strong Oak Identifier,193706
7381,467,Strong Oak Identifier,39786
7382,468,Strong Oak Identifier,116253
7383,469,Strong Oak Identifier,144761
7384,470,Strong Oak Identifier,200415
7385,471,Strong Oak Identifier,168389
7386,472,Strong Oak Identifier,188876
7387,473,Strong Oak Identifier,239895
7388,474,Strong Oak Identifier,146760
7389,475,Strong Oak Identifier,52867
7390,476,Strong Oak Identifier,216451
7391,477,Strong Oak Identifier,38668
7392,478,Strong Oak Identifier,56323
7393,479,Strong Oak Identifier,70683
7394,480,Strong Oak Identifier,65816
7395,481,Strong Oak Identifier,278047
7396,482,Strong Oak Identifier,108687
7397,483,Strong Oak Identifier,183831
7398,484,Strong Oak Identifier,166344
7399,485,Strong Oak Identifier,226595
7400,486,Strong Oak Identifier,252643
7401,487,Strong Oak Identifier,244301
7402,488,Strong Oak Identifier,90502
7403,489,Strong Oak Identifier,204674
7404,490,Strong Oak Identifier,113607
7405,491,Strong Oak Identifier,177644
7406,492,Strong Oak Identifier,39912
7407,493,Strong Oak Identifier,616
7408,494,Strong Oak Identifier,288623
7409,495,Strong Oak Identifier,227387
7410,496,Strong Oak Identifier,135135
7411,497,Strong Oak Identifier,79399
7412,498,Strong Oak Identifier,278491
7413,499,Strong Oak Identifier,261166
7414,500,Strong Oak Identifier,100008
7415,501,Strong Oak Identifier,204166
7416,502,Strong Oak Identifier,208971
7417,503,Strong Oak Identifier,98439
7418,504,Strong Oak Identifier,110343
7419,505,Strong Oak Identifier,135530
7420,506,Strong Oak Identifier,121313
7421,507,Strong Oak Identifier,26792
7422,508,Strong Oak Identifier,22271
7423,509,Strong Oak Identifier,87293
7424,510,Strong Oak Identifier,42830
7425,511,Strong Oak Identifier,227943
7426,512,Strong Oak Identifier,71841
7427,513,Strong Oak Identifier,219090
7428,514,Strong Oak Identifier,180896
7429,515,Strong Oak Identifier,286854
7430,516,Strong Oak Identifier,8960
7431,517,Strong Oak Identifier,30265
7432,518,Strong Oak Identifier,126709
7433,519,Strong Oak Identifier,56503
7434,520,Strong Oak Identifier,284491
7435,521,Strong Oak Identifier,9699
7436,522,Strong Oak Identifier,182585
7437,523,Strong Oak Identifier,209411
7438,524,Strong Oak Identifier,43293
7439,525,Strong Oak Identifier,277353
7440,526,Strong Oak Identifier,80918
7441,527,Strong Oak Identifier,180448
7442,528,Strong Oak Identifier,27660
7443,529,Strong Oak Identifier,121791
7444,530,Strong Oak Identifier,276845
7445,531,Strong Oak Identifier,174394
7446,532,Strong Oak Identifier,162779
7447,533,Strong Oak Identifier,218783
7448,534,Strong Oak Identifier,126664
7449,535,Strong Oak Identifier,42250
7450,536,Strong Oak Identifier,5261
7451,537,Strong Oak Identifier,234817
7452,538,Strong Oak Identifier,258405
7453,539,Strong Oak Identifier,8915
7454,540,Strong Oak Identifier,87346
7455,541,Strong Oak Identifier,221511
7456,542,Strong Oak Identifier,206045
7457,543,Strong Oak Identifier,96862
7458,544,Strong Oak Identifier,195662
7459,545,Strong Oak Identifier,143498
7460,546,Strong Oak Identifier,185333
7461,547,Strong Oak Identifier,178541
7462,548,Strong Oak Identifier,27464
7463,549,Strong Oak Identifier,216158
7464,550,Strong Oak Identifier,221711
7465,551,Strong Oak Identifier,268018
7466,552,Strong Oak Identifier,235353
7467,553,Strong Oak Identifier,99047
7468,554,Strong Oak Identifier,229687
7469,555,Strong Oak Identifier,119096
7470,556,Strong Oak Identifier,62482
7471,557,Strong Oak Identifier,24815
7472,558,Strong Oak Identifier,270980
7473,559,Strong Oak Identifier,98058
7474,560,Strong Oak Identifier,7996
7475,561,Strong Oak Identifier,5089
7476,562,Strong Oak Identifier,132358
7477,563,Strong Oak Identifier,81042
7478,564,Strong Oak Identifier,44853
7479,565,Strong Oak Identifier,203361
7480,566,Strong Oak Identifier,205279
7481,567,Strong Oak Identifier,39674
7482,568,Strong Oak Identifier,150005
7483,569,Strong Oak Identifier,255824
7484,570,Strong Oak Identifier,39289
7485,571,Strong Oak Identifier,295325
7486,572,Strong Oak Identifier,267249
7487,573,Strong Oak Identifier,10244
7488,574,Strong Oak Identifier,217044
7489,575,Strong Oak Identifier,289418
7490,576,Strong Oak Identifier,9285
7491,577,Strong Oak Identifier,75297
7492,578,Strong Oak Identifier,29826
7493,579,Strong Oak Identifier,108253
7494,580,Strong Oak Identifier,258848
7495,581,Strong Oak Identifier,272617
7496,582,Strong Oak Identifier,46264
7497,583,Strong Oak Identifier,87427
7498,584,Strong Oak Identifier,75902
7499,585,Strong Oak Identifier,217100
7500,586,Strong Oak Identifier,8179
7501,587,Strong Oak Identifier,204274
7502,588,Strong Oak Identifier,60146
7503,589,Strong Oak Identifier,48630
7504,590,Strong Oak Identifier,68534
7505,591,Strong Oak Identifier,116898
7506,592,Strong Oak Identifier,85560
7507,593,Strong Oak Identifier,165964
7508,594,Strong Oak Identifier,112072
7509,595,Strong Oak Identifier,185155
7510,596,Strong Oak Identifier,228385
7511,597,Strong Oak Identifier,72744
7512,598,Strong Oak Identifier,237176
7513,599,Strong Oak Identifier,161360
7514,600,Strong Oak Identifier,152899
7515,601,Strong Oak Identifier,87567
7516,602,Strong Oak Identifier,70925
7517,603,Strong Oak Identifier,241301
7518,604,Strong Oak Identifier,48717
7519,605,Strong Oak Identifier,239503
7520,606,Strong Oak Identifier,285465
7521,607,Strong Oak Identifier,207638
7522,608,Strong Oak Identifier,266749
7523,609,Strong Oak Identifier,215278
7524,610,Strong Oak Identifier,210347
7525,611,Strong Oak Identifier,769479
7526,612,Strong Oak Identifier,632648
7527,613,Strong Oak Identifier,749904
7528,614,Strong Oak Identifier,570399
7529,615,Strong Oak Identifier,614944
7530,616,Strong Oak Identifier,542179
7531,617,Strong Oak Identifier,563880
7532,618,Strong Oak Identifier,750453
7533,619,Strong Oak Identifier,841278
7534,620,Strong Oak Identifier,635644
7535,621,Strong Oak Identifier,740499
7536,622,Strong Oak Identifier,601677
7537,623,Strong Oak Identifier,661002
7538,624,Strong Oak Identifier,794578
7539,625,Strong Oak Identifier,964012
7540,626,Strong Oak Identifier,542636
7541,627,Strong Oak Identifier,818076
7542,628,Strong Oak Identifier,902231
7543,629,Strong Oak Identifier,566161
7544,630,Strong Oak Identifier,815347
7545,631,Strong Oak Identifier,947774
7546,632,Strong Oak Identifier,686470
7547,633,Strong Oak Identifier,842639
7548,634,Strong Oak Identifier,626376
7549,635,Strong Oak Identifier,927994
7550,636,Strong Oak Identifier,971762
7551,637,Strong Oak Identifier,643564
7552,638,Strong Oak Identifier,810641
7553,639,Strong Oak Identifier,935946
7554,640,Strong Oak Identifier,703180
7555,641,Strong Oak Identifier,539667
7556,642,Strong Oak Identifier,714478
7557,643,Strong Oak Identifier,933910
7558,644,Strong Oak Identifier,876436
7559,645,Strong Oak Identifier,876238
7560,646,Strong Oak Identifier,753828
7561,647,Strong Oak Identifier,651951
7562,648,Strong Oak Identifier,896182
7563,649,Strong Oak Identifier,975994
7564,650,Strong Oak Identifier,517394
7565,651,Strong Oak Identifier,833860
7566,652,Strong Oak Identifier,674604
7567,653,Strong Oak Identifier,709247
7568,654,Strong Oak Identifier,821336
7569,655,Strong Oak Identifier,750853
7570,656,Strong Oak Identifier,772050
7571,657,Strong Oak Identifier,537274
7572,658,Strong Oak Identifier,890180
7573,659,Strong Oak Identifier,798134
7574,660,Strong Oak Identifier,720081
7575,661,Strong Oak Identifier,520773
7576,662,Strong Oak Identifier,570083
7577,663,Strong Oak Identifier,609046
7578,664,Strong Oak Identifier,929599
7579,665,Strong Oak Identifier,625817
7580,666,Strong Oak Identifier,976160
7581,667,Strong Oak Identifier,822489
7582,668,Strong Oak Identifier,663610
7583,669,Strong Oak Identifier,690286
7584,670,Strong Oak Identifier,656923
7585,671,Strong Oak Identifier,701033
7586,672,Strong Oak Identifier,702853
7587,673,Strong Oak Identifier,694725
7588,674,Strong Oak Identifier,550385
7589,675,Strong Oak Identifier,709048
7590,676,Strong Oak Identifier,865501
7591,677,Strong Oak Identifier,974835
7592,678,Strong Oak Identifier,705952
7593,679,Strong Oak Identifier,867043
7594,680,Strong Oak Identifier,786736
7595,681,Strong Oak Identifier,875536
7596,682,Strong Oak Identifier,764590
7597,683,Strong Oak Identifier,879384
7598,684,Strong Oak Identifier,599728
7599,685,Strong Oak Identifier,840691
7600,686,Strong Oak Identifier,662611
7601,687,Strong Oak Identifier,789005
7602,688,Strong Oak Identifier,579226
7603,689,Strong Oak Identifier,518184
7604,690,Strong Oak Identifier,587474
7605,691,Strong Oak Identifier,517294
7606,692,Strong Oak Identifier,889437
7607,693,Strong Oak Identifier,979041
7608,694,Strong Oak Identifier,621221
7609,695,Strong Oak Identifier,674662
7610,696,Strong Oak Identifier,668403
7611,697,Strong Oak Identifier,533676
7612,698,Strong Oak Identifier,504989
7613,699,Strong Oak Identifier,778197
7614,700,Strong Oak Identifier,741220
7615,701,Strong Oak Identifier,623087
7616,702,Strong Oak Identifier,804970
7617,703,Strong Oak Identifier,897208
7618,704,Strong Oak Identifier,816006
7619,705,Strong Oak Identifier,689920
7620,706,Strong Oak Identifier,918195
7621,707,Strong Oak Identifier,811418
7622,708,Strong Oak Identifier,964072
7623,709,Strong Oak Identifier,852163
7624,710,Strong Oak Identifier,860375
